page_id,title,in_degree,out_degree,total_degree,pagerank,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,hub_score,authority_score,clustering_coefficient,core_number,avg_neighbor_degree,avg_neighbor_pagerank,community_size,bridging_score,year,is_breakout,uncertainty,predicted_growth
18906,Microfluidics,13,4,17,0.0034840618326478,0.0033129117806361,0.1297282777358137,0,0.0271588239699641,0.0001960652687119,0.0010140745935857,0.0571428571428571,4,2.0,0.0009235944995723,40,0.0001840506544797,2022,False,0.0,0.0
21514,Nanomedicine,32,22,54,0.0053011707094037,0.0149769915652225,0.1519506394681928,0,0.0317029419890631,0.01129820063222,0.0143269491762535,0.0962072155411655,7,9.681818181818182,0.0021203258425497,150,0.0002723089375495,2022,False,0.0,0.0
1006597,Nanorobotics,23,9,32,0.0041808521659947,0.0057455531135765,0.1482141483337291,0,0.0295600071950616,0.0026957230352889,0.0118440136457325,0.1268817204301075,6,6.888888888888889,0.0025772292304204,150,0.0001741076701083,2022,False,0.0,0.0
24117996,SEEC microscopy,0,4,4,0.000202476779436,0.0,0.0,0,0.0257706449798453,0.0007289215735925,-0.0,0.3333333333333333,4,8.0,0.0025753787046575,77,0.0,2022,False,0.0,0.0
1033036,Thin film,20,25,45,0.0038918614517525,0.0218966815603715,0.1508294124204648,0,0.0310743534127242,0.0014324515405981,0.0039227349213328,0.0295983086680761,5,3.4,0.0016201620729503,84,0.0004760148165298,2022,False,0.0,0.0
29162730,Zyvex,8,3,11,0.0038439009274291,0.0002898862957154,0.1160706119088996,0,0.0264051400207745,0.0002130276656943,0.0026963200057569,0.1388888888888889,5,1.0,0.0015680537438793,150,2.415719130962492e-05,2022,False,0.0,0.0
26901564,DNA nanotechnology,26,15,41,0.0045186816185706,0.0139345886786243,0.1446570087737196,0,0.0293451930573971,0.0057763427645168,0.0097676112750996,0.1264367816091954,5,7.8,0.0018308850628331,69,0.0003317759209196,2022,False,0.0,0.0
253418,DNA computing,20,3,23,0.0028596246779066,0.0025705149497764,0.1221447852726913,0,0.028185852607734,0.0003920019810836,0.0082461561102474,0.1601731601731601,5,3.6666666666666665,0.0009839515820287,69,0.000107104789574,2022,False,0.0,0.0
14421816,Crysis 2,4,3,7,0.0022290215459249,0.0003738081701837,0.1159113797874631,0,0.0258692097473573,4.343319345256597e-05,0.0009371158272402,0.4,3,2.0,0.0019073494301762,7,4.672602127296313e-05,2022,False,0.0,0.0
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.0044405570639324,0.0001596982094602,0.0944260663790221,0,0.0255962098034254,7.88085679585664e-06,7.224334926355075e-06,0.3333333333333333,2,1.3333333333333333,0.0035407738169613,95,2.661636824337324e-05,2022,False,0.0,0.0
1032221,National Nanotechnology Initiative,14,0,14,0.0036027566569276,0.0,0.154938278570139,0,0.027314907830812,-0.0,0.0111499856412233,0.2747252747252747,7,0.0,0.0042886457452493,150,0.0,2022,False,0.0,0.0
2154371,Extreme ultraviolet lithography,11,3,14,0.0028099324766943,0.0023985554357201,0.1313227034956952,0,0.0269226035526655,0.0002618581857467,0.0009869748490654,0.1666666666666666,4,5.0,0.0012129545360329,82,0.0001599036957146,2022,False,0.0,0.0
23748,Photolithography,22,12,34,0.0051184668639622,0.0144224180537986,0.1439042787005169,0,0.0293830679500871,0.0005896591543155,0.0057207018836315,0.0731182795698924,5,3.1666666666666665,0.0012825987794068,82,0.0004120690872513,2022,False,0.0,0.0
191646,OLED,20,7,27,0.007135602887965,0.0077222488459238,0.120950676232207,0,0.0283576027783287,5.7348212490953815e-05,0.0022686494891606,0.0253623188405797,5,2.0,0.0009653345399905,37,0.0002757946016401,2022,False,0.0,0.0
2741241,Phosphorescent organic light-emitting diode,2,1,3,0.0020765378694493,0.0002930620851587,0.0994995298443574,0,0.0254801108684725,0.0001025849712671,6.930834970701957e-06,1.0,2,7.0,0.0041589269957263,37,7.326552128968439e-05,2022,False,0.0,0.0
908385,Nanoelectromechanical systems,15,4,19,0.0029422580955087,0.0064390953155897,0.1489655508601358,0,0.0277366062881199,0.0013624964722131,0.0066314973254568,0.0980392156862745,6,5.5,0.0021622494303467,150,0.0003219547657794,2022,False,0.0,0.0
4550348,Nanophotonics,16,4,20,0.0027559433732214,0.0034019859390921,0.1137515796067236,0,0.0277625580963823,0.0001341909323788,0.005725972924435,0.0584795321637426,5,2.25,0.0008345420605723,95,0.0001619993304329,2022,False,0.0,0.0
868108,Nanomaterials,34,13,47,0.0042894272306162,0.0142871933675592,0.1353686376373708,0,0.0311083255156805,0.0030936590316917,0.015921940899429,0.0391120507399577,6,9.23076923076923,0.0009682374841298,87,0.0002976498618241,2022,False,0.0,0.0
5320,Carbon nanotube,31,15,46,0.0059190887015775,0.0243503750906802,0.1576048536756918,0,0.0312836352766714,0.0011127069992515,0.0140894934244059,0.0363636363636363,5,3.466666666666667,0.0015609335544805,109,0.0005180930870357,2022,False,0.0,0.0
23680,There's Plenty of Room at the Bottom,20,14,34,0.0062362681224178,0.0098786540553899,0.1613367462301265,0,0.029189716547144,0.0031541466425667,0.0098279401077087,0.1772486772486772,7,4.428571428571429,0.0035139880798274,150,0.0002822472587254,2022,False,0.0,0.0
46775890,Tip-enhanced Raman spectroscopy,4,3,7,0.0057272261767812,0.0009112381788456,0.1133739914636172,0,0.0258609843095655,5.977673631154532e-05,9.458386207321509e-05,0.2,3,1.6666666666666667,0.0026488146614034,95,0.0001139047723557,2022,False,0.0,0.0
511547,Quantum dot,19,21,40,0.003623363733032,0.0148390641060712,0.1363106055420669,0,0.0300899146255001,0.0014790350224182,0.009437260566503,0.0523809523809523,5,3.952380952380953,0.0014434098532555,87,0.000361928392831,2022,False,0.0,0.0
23692678,Quantum dot display,2,5,7,0.0004371014227088,0.0004454646972037,0.0916979283235008,0,0.0262670449741936,0.0045540581617103,5.316591500228861e-05,0.0952380952380952,4,15.6,0.0058471428827853,87,5.568308715046352e-05,2022,True,0.0,0.0
734585,Scanning probe microscopy,27,4,31,0.0061507606243225,0.0096920559890448,0.1592599181959989,0,0.0289916424128025,0.0003404531662596,0.0079390400561678,0.082010582010582,6,4.75,0.0015771147535723,82,0.0003028767496576,2022,False,0.0,0.0
227982,Atomic force microscopy,27,14,41,0.0048197161863035,0.011502677279237,0.150011256705357,0,0.0304773447750122,0.0013528790739159,0.0089469378174588,0.0566801619433198,6,2.7857142857142856,0.0015037261762598,77,0.0002738732685532,2022,False,0.0,0.0
4216002,Near-field scanning optical microscope,9,1,10,0.0035877115560851,0.0009968265494201,0.1357525555270122,0,0.0264117879885793,4.276942215831263e-06,0.0013065958591836,0.1111111111111111,5,3.0,0.0019468871148111,77,9.062059540183566e-05,2022,False,0.0,0.0
27774,Scanning tunneling microscope,30,4,34,0.0051403067236005,0.004539642613036,0.1505396344907425,0,0.0297741387215869,0.0004480122818362,0.0078477458359061,0.0392156862745098,5,2.0,0.0011137558283163,77,0.0001297040746581,2022,False,0.0,0.0
1048518,Supramolecular chemistry,14,11,25,0.001602067912074,0.0053269624701854,0.1008657538113256,0,0.0286532440283033,0.0045939671530268,0.0049277433617314,0.08,5,6.818181818181818,0.0019120782637219,103,0.0002048831719302,2022,False,0.0,0.0
43717327,Circuit topology,4,1,5,0.0031752530080317,0.0002722904218947,0.0963289490756019,0,0.0257329124793174,1.4622935701963898e-06,0.0009573903637912,0.1666666666666666,2,1.0,0.0011503021373117,103,4.538173698245813e-05,2022,False,0.0,0.0
30275938,Topology (chemistry),2,1,3,0.0030237292407752,0.0,0.083485089198855,0,0.0254682945070157,4.329177487761461e-05,3.233837783499792e-05,1.0,2,1.0,0.0018533362432016,103,0.0,2022,False,0.0,0.0
6769438,Advanced Materials,13,2,15,0.0054318074764084,0.0036458440841218,0.1180651126355069,0,0.0269148423694425,3.0909415835682896e-05,0.002344113070675,0.0512820512820512,4,2.5,0.0012082052173995,95,0.0002278652552576,2022,False,0.0,0.0
19112023,Small (journal),4,3,7,0.0043710651989171,0.0044153950293389,0.1019373977698588,0,0.0259755320977722,0.0038209007732401,4.427556872804232e-05,0.2,3,15.333333333333334,0.0079322278682217,95,0.0005519243786673,2022,False,0.0,0.0
16769,K. Eric Drexler,17,13,30,0.0042474193791656,0.0113394385843174,0.1510717475946622,0,0.0289060404938064,0.003747438332608,0.0096661981451184,0.2123076923076923,7,6.384615384615385,0.0033907418535502,150,0.0003657883414295,2022,False,0.0,0.0
25523,Richard Feynman,29,7,36,0.0086509637045886,0.0132258708040454,0.1632414161508989,0,0.0294721951311246,0.0043271437652617,0.0148462420667048,0.1816091954022988,7,9.714285714285714,0.002908145110788,150,0.0003574559676769,2022,False,0.0,0.0
25814,Richard Smalley,17,4,21,0.0048898711865209,0.0031438403867449,0.1468713772304244,0,0.0278242785965966,0.0009516215095941,0.010400431310963,0.2287581699346405,7,5.75,0.0031271515546427,150,0.0001429018357611,2022,False,0.0,0.0
28848171,Konstantin Novoselov,8,4,12,0.0041609998082345,0.0047846038524924,0.1238828138378363,0,0.0262862216542737,0.0006617907825458,0.0012085961649711,0.3928571428571428,4,6.75,0.0016207689576324,77,0.0003680464501917,2022,False,0.0,0.0
19638,MEMS,12,15,27,0.0026570632902673,0.0101026142615162,0.1237849601144257,0,0.0286401838716302,0.002202081625175,0.0003321041719507,0.0276923076923076,5,4.133333333333334,0.001547001367484,40,0.000360807652197,2022,False,0.0,0.0
1234517,Nanoparticle,36,19,55,0.0062917101589428,0.0309988437104884,0.1584547618856046,0,0.0319415166748988,0.0081370092820717,0.0160283294199895,0.0569727891156462,6,9.052631578947368,0.0019123909602109,87,0.0005535507805444,2022,False,0.0,0.0
911833,Graphene,26,22,48,0.0044018999672391,0.0267935752714042,0.1472854882564501,0,0.0312783700295301,0.0020315490200529,0.0089207360457285,0.0434343434343434,5,5.727272727272728,0.0014381720552664,77,0.0005468076586,2022,False,0.0,0.0
6808830,Advanced Functional Materials,3,2,5,0.0037839600029442,6.928638934588075e-05,0.1048940826672442,0,0.0256108693935245,0.0001079993983727,0.0006392809949646,0.3333333333333333,3,2.5,0.0034672834869592,95,1.1547731557646791e-05,2022,False,0.0,0.0
4647936,Nature Nanotechnology,10,1,11,0.0028320850783613,0.0025335677169605,0.1508294124204648,0,0.0266494851931743,0.0036859961103715,0.002816153335316,0.0666666666666666,5,42.0,0.0041582465805183,109,0.00021113064308,2022,False,0.0,0.0
49817168,Germanium-vacancy center in diamond,1,0,1,0.0002885569521536,0.0,0.0006631299734748,0,0.0253376333617544,-0.0,4.646063471705395e-07,0.0,1,0.0,0.000202476779436,44,0.0,2022,True,0.0,0.0
24669,Pauli exclusion principle,11,0,11,0.0036647372085477,0.0,0.1349865563411521,0,0.0266691576556066,-0.0,0.0002530628161513,0.0727272727272727,4,0.0,0.0016045741887277,103,0.0,2022,False,0.0,0.0
227686,Lennard-Jones potential,11,8,19,0.003190733053015,0.0040732547347749,0.1378695831421081,0,0.0269207941881741,0.0002676086618932,0.0001183576912521,0.1923076923076923,4,3.25,0.0016235311849033,103,0.0002036627367387,2022,False,0.0,0.0
70657,Van der Waals force,31,8,39,0.0074650373610091,0.0129276580268777,0.1647862875971219,0,0.0298932101865356,2.577703598588463e-05,0.0037201235428354,0.042016806722689,5,2.625,0.0016274283348212,103,0.0003231914506719,2022,False,0.0,0.0
6111,Chemical vapor deposition,21,10,31,0.0044545033389264,0.0110370614813204,0.1482608888409299,0,0.0286058022311134,0.0007451802062328,0.0067055376649738,0.0633333333333333,5,4.7,0.0014715440150223,84,0.0003449081712912,2022,False,0.0,0.0
449756,Epitaxy,15,11,26,0.0028619018450799,0.0064921951728131,0.1321718522672445,0,0.0280113467315081,0.0005388916013828,0.0011239445479226,0.0714285714285714,5,5.0,0.0011757288127473,84,0.0002404516730671,2022,False,0.0,0.0
584207,Dichroic prism,1,1,2,0.0010759172772989,0.0,0.0989054908816182,0,0.02533902773884,7.91494579501015e-06,1.0294263478458272e-06,0.0,1,3.0,0.0031340146021787,84,0.0,2022,True,0.0,0.0
21488,Nanotechnology,150,43,193,0.0284256772811601,0.1199401623086109,0.1888275116144968,0,0.0489560800893717,0.0120538631273847,0.0776248990289486,0.0130306851618327,7,6.744186046511628,0.0009276176265422,152,0.0006182482593227,2023,False,0.0,0.0
8984619,Feature-oriented scanning,4,3,7,0.0033154570522754,0.0022253133513306,0.1528414762377844,0,0.0257881708155389,0.000242682716783,0.0015076423712055,0.2,3,4.0,0.0075008306238728,133,0.0002781641689163,2023,False,0.0,0.0
7200558,Impact of nanotechnology,3,7,10,0.0003633956359801,0.0005601401230581,0.119827717370423,0,0.0264516900179865,0.0023124458542131,0.003949304869861,0.2444444444444444,6,6.857142857142857,0.0020377883903419,139,5.092182936892672e-05,2023,False,0.0,0.0
2227503,Langmuir–Blodgett film,17,0,17,0.002606244940326,0.0,0.1491044594555234,0,0.0272910471638709,-0.0,0.0021905158019739,0.0808823529411764,5,0.0,0.00119214288041,133,0.0,2023,False,0.0,0.0
3238520,Microfabrication,8,9,17,0.0021093011009575,0.0081916183688483,0.1319346629078492,0,0.0270148169798333,0.0010104209687567,0.0002323621828985,0.0761904761904762,5,8.444444444444445,0.0018790938862838,85,0.0004550899093804,2023,False,0.0,0.0
18906,Microfluidics,13,4,17,0.0038043983804575,0.0033707262154004,0.1349411231648908,0,0.0269452708540168,0.0001943518607063,0.0009610019445002,0.0571428571428571,4,2.0,0.0009800212251545,28,0.0001872625675222,2023,False,0.0,0.0
21514,Nanomedicine,32,23,55,0.0048330844772414,0.014833875827995,0.1517032465964545,0,0.0317229992195207,0.0114823840231742,0.0137342050131425,0.0909863945578231,7,9.869565217391305,0.0019857582795467,139,0.0002648906397856,2023,False,0.0,0.0
1006597,Nanorobotics,23,9,32,0.0036357475306806,0.0062754417146544,0.1511180411941536,0,0.029343655683747,0.0028618707294794,0.0121853913398296,0.1225806451612903,7,8.333333333333334,0.002492769551555,139,0.000190164900444,2023,False,0.0,0.0
24117996,SEEC microscopy,0,4,4,0.0001930895334802,0.0,0.0,0,0.0255636254505441,0.0007166109869787,-0.0,0.3333333333333333,4,6.0,0.0022731139448462,133,0.0,2023,False,0.0,0.0
1033036,Thin film,22,25,47,0.004591689989978,0.0281830051496272,0.1590467828932847,0,0.0310809813212684,0.0014011181324072,0.00373394608554,0.0251207729468599,5,3.28,0.0015193799584215,85,0.0005871459406172,2023,False,0.0,0.0
29162730,Zyvex,9,3,12,0.0038770937721906,0.0012398685639391,0.1198841334332151,0,0.0263307442603553,0.0002137006157112,0.0027392887330178,0.1777777777777777,5,1.3333333333333333,0.0014587553245131,139,9.537450491839674e-05,2023,False,0.0,0.0
26901564,DNA nanotechnology,27,15,42,0.0049746667532317,0.0144690892608436,0.1479139700331971,0,0.0291182220461829,0.0057156648947625,0.0097580098561194,0.1241379310344827,6,8.066666666666666,0.0017909411026519,79,0.0003364904479265,2023,False,0.0,0.0
253418,DNA computing,22,5,27,0.0030224669849801,0.0034882772768988,0.1248205389275239,0,0.0282243906708849,0.0008797129388568,0.0084294413632409,0.1340579710144927,6,7.4,0.0009131258785416,79,0.0001245813313178,2023,False,0.0,0.0
14421816,Crysis 2,4,3,7,0.0020476921312788,0.0003797338661133,0.1179147436495575,0,0.0256658880109873,4.518546195601051e-05,0.0009202664380543,0.4,3,2.0,0.0017880925155404,55,4.746673326417439e-05,2023,False,0.0,0.0
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.0042915145767974,0.0002047400828022,0.0975074001481629,0,0.0253943782655551,7.902930687572038e-06,6.785140804570526e-06,0.3333333333333333,2,1.3333333333333333,0.0034217088807075,61,3.412334713370514e-05,2023,False,0.0,0.0
1032221,National Nanotechnology Initiative,15,0,15,0.003417329711598,0.0,0.1585939253570351,0,0.0272323710371345,-0.0,0.0111194949015789,0.238095238095238,7,0.0,0.0037877541671139,139,0.0,2023,False,0.0,0.0
2154371,Extreme ultraviolet lithography,12,2,14,0.0029162057053496,0.0010772480350411,0.1357323557634056,0,0.0268365617430139,6.239666488375896e-07,0.000902200517181,0.1428571428571428,4,1.5,0.0012007248000823,38,7.181653566941265e-05,2023,False,0.0,0.0
23748,Photolithography,21,12,33,0.0044730105596091,0.0142598089933784,0.1448429461957616,0,0.0289865498129576,0.0002624575083294,0.0053523696588178,0.0735632183908046,5,2.6666666666666665,0.0010926312123436,133,0.000419406146864,2023,False,0.0,0.0
191646,OLED,20,5,25,0.0078787519578074,0.0057455728017211,0.1213409098938045,0,0.0278745297788801,1.351491418916712e-05,0.0027297995874827,0.0303030303030303,5,2.0,0.0009356628779743,31,0.0002209835692969,2023,False,0.0,0.0
2741241,Phosphorescent organic light-emitting diode,2,1,3,0.0029285403689313,0.0002975542492198,0.1003285655682225,0,0.0252778939872718,0.0001253437411597,1.5956169168350247e-06,1.0,2,5.0,0.0047601021301635,31,7.438856230495682e-05,2023,False,0.0,0.0
908385,Nanoelectromechanical systems,17,7,24,0.0046932268056498,0.0128749238965721,0.1545577538161753,0,0.0279065345430427,0.0016012524586472,0.0070717712684526,0.0857142857142857,6,4.428571428571429,0.0020999550767157,133,0.0005149969558628,2023,False,0.0,0.0
4550348,Nanophotonics,16,4,20,0.0028879634986406,0.0036124490523236,0.1158743569566092,0,0.0275451299371989,0.0001493019333209,0.0055871995428414,0.0584795321637426,5,2.5,0.0008514303098966,61,0.0001720213834439,2023,False,0.0,0.0
868108,Nanomaterials,36,10,46,0.0049608528858255,0.0144776896428473,0.1388028887501493,0,0.031015643091437,0.0018943635414518,0.0167304612178563,0.0373737373737373,6,7.4,0.0010485426765424,117,0.0003080359498478,2023,False,0.0,0.0
5320,Carbon nanotube,35,15,50,0.006110218946187,0.0219939793050876,0.1618264375037489,0,0.031597305529172,0.0011278958646739,0.0156666328491467,0.0365646258503401,6,3.0,0.0015454311738627,152,0.0004312544961781,2023,False,0.0,0.0
23680,There's Plenty of Room at the Bottom,21,13,34,0.0061597937537869,0.010594914520396,0.1648649397294586,0,0.0288458594636656,0.0032228080794224,0.010305609928066,0.1965811965811965,7,5.307692307692308,0.0035704863369607,139,0.0003027118434398,2023,False,0.0,0.0
46775890,Tip-enhanced Raman spectroscopy,4,3,7,0.0055365628493154,0.0009702556656229,0.1170794897456783,0,0.0256564508024898,5.747030804682631e-05,8.917805023043521e-05,0.2,3,1.6666666666666667,0.0025676986004543,61,0.0001212819582028,2023,False,0.0,0.0
511547,Quantum dot,20,20,40,0.0032416075630971,0.0134716609643057,0.1368999459205101,0,0.0295543839157019,0.0012742220960378,0.0093603785342511,0.0588235294117647,5,4.0,0.0011634294384341,117,0.0003285770966903,2023,False,0.0,0.0
23692678,Quantum dot display,2,5,7,0.0005023706211171,0.0005877758660467,0.1041873565516157,0,0.0260682933472291,0.0045255751676173,5.133257838383117e-05,0.1428571428571428,5,16.2,0.0063284788668067,117,7.347198325584643e-05,2023,True,0.0,0.0
734585,Scanning probe microscopy,26,4,30,0.0052351248191639,0.0086237612675209,0.1489958451797243,0,0.0286002937799943,0.0003380813292913,0.0067207826615515,0.0797720797720797,6,4.75,0.0012877862452322,133,0.0002781858473393,2023,False,0.0,0.0
227982,Atomic force microscopy,27,14,41,0.0045920653758138,0.0111489748026008,0.1517936807225925,0,0.0302407707343449,0.0013004374426812,0.0086875104369603,0.0553306342780027,6,3.0,0.0014503837184062,133,0.0002654517810143,2023,False,0.0,0.0
4216002,Near-field scanning optical microscope,9,1,10,0.0035095793133641,0.0009924469019737,0.1388178870904622,0,0.0262041614149222,4.094773292686991e-06,0.0012371558127676,0.1111111111111111,5,3.0,0.0018978268554203,133,9.0222445633976e-05,2023,False,0.0,0.0
27774,Scanning tunneling microscope,29,5,34,0.0045527244747498,0.0049177374879309,0.1546516243013355,0,0.0295317980263024,0.000415998367529,0.0075379304833716,0.0374331550802139,5,1.6,0.0010402211780316,133,0.0001405067853694,2023,False,0.0,0.0
1048518,Supramolecular chemistry,15,9,24,0.0021752492559794,0.0082143918675143,0.1102549900030954,0,0.028307116018968,0.0041159012645638,0.0049218222591064,0.0507246376811594,5,8.555555555555555,0.0019799454152811,105,0.0003285756747005,2023,False,0.0,0.0
43717327,Circuit topology,5,1,6,0.003231667407772,0.001167399673006,0.1037205292921176,0,0.0256590749355577,1.4967811821909286e-06,0.0009417434434758,0.1,3,2.0,0.0014864363323715,105,0.000166771381858,2023,False,0.0,0.0
30275938,Topology (chemistry),3,2,5,0.0035953491901836,0.0011973819210534,0.0897230089542455,0,0.0253957468538146,4.496189210139222e-05,3.259765997003542e-05,0.6666666666666666,3,2.0,0.00185944029528,105,0.0001995636535089,2023,False,0.0,0.0
6769438,Advanced Materials,14,2,16,0.0059816940375689,0.0039382397038279,0.1214277059666899,0,0.0268323858632583,3.6135230910065366e-05,0.0022913601722105,0.0439560439560439,5,2.5,0.0012192052509787,27,0.0002316611590487,2023,False,0.0,0.0
19112023,Small (journal),6,3,9,0.0049771965990008,0.0050751835427116,0.1057669364121075,0,0.0260275470148803,0.0037007515061724,0.0001063867341613,0.1428571428571428,4,15.666666666666666,0.0056394811549746,27,0.0005075183542711,2023,False,0.0,0.0
16769,K. Eric Drexler,18,13,31,0.0042283035932505,0.012160669710538,0.15531192400863,0,0.0288312135250129,0.0038365122359552,0.0100739025285704,0.2193732193732193,7,6.076923076923077,0.0032532917100669,139,0.0003800209284543,2023,False,0.0,0.0
25523,Richard Feynman,31,7,38,0.00855391227739,0.0135353745417556,0.1670826111628273,0,0.0295280540062104,0.0042235422980519,0.0159826059996396,0.1854838709677419,7,9.714285714285714,0.002787320458285,139,0.000347060885686,2023,False,0.0,0.0
25814,Richard Smalley,17,4,21,0.0045582502654762,0.0033384917109682,0.1504928483523338,0,0.0276103037559295,0.0009837420218764,0.0101726810029925,0.2287581699346405,7,5.75,0.0030366944469201,139,0.0001517496232258,2023,False,0.0,0.0
28848171,Konstantin Novoselov,8,4,12,0.0043984156858747,0.0040715135003062,0.1265890625961466,0,0.0260750449353729,0.0006499710266925,0.0011393602029567,0.3928571428571428,4,4.75,0.001620709359156,133,0.0003131933461774,2023,False,0.0,0.0
19638,MEMS,14,12,26,0.0029199716696891,0.0096780540710554,0.1270311296643297,0,0.0281601654167585,0.0022661471008214,0.0003742526797519,0.0434782608695652,5,5.166666666666667,0.0016608817209187,28,0.0003584464470761,2023,False,0.0,0.0
1234517,Nanoparticle,37,23,60,0.0054956040566954,0.0350698737426104,0.1588483464829375,0,0.0323221782217865,0.0085896914339159,0.0151793522319161,0.0461215932914046,6,7.913043478260869,0.0015783321275552,117,0.0005749159629936,2023,False,0.0,0.0
911833,Graphene,26,14,40,0.0042107452223083,0.0229773652783385,0.1494330395611202,0,0.0301378527528274,0.0018795318402847,0.0086350777565152,0.0455192034139402,6,7.642857142857143,0.0017009502075972,133,0.0005604235433741,2023,False,0.0,0.0
6808830,Advanced Functional Materials,5,2,7,0.0042437732019377,6.767126982032015e-05,0.1079643414933851,0,0.025666900280328,0.000110096934946,0.0006805846576227,0.2,4,2.5,0.0023693390827248,27,8.458908727540019e-06,2023,False,0.0,0.0
4647936,Nature Nanotechnology,12,1,13,0.0028648089713381,0.003880416635472,0.15531192400863,0,0.0266964244701489,0.0035642892233001,0.0028908291254008,0.0454545454545454,5,43.0,0.0033780775538276,152,0.0002771726168194,2023,False,0.0,0.0
49817168,Germanium-vacancy center in diamond,1,0,1,0.0002751781884939,0.0,0.000653167864141,0,0.0251378469449259,-0.0,2.575478652549554e-07,0.0,1,0.0,0.0001930895334802,41,0.0,2023,True,0.0,0.0
24669,Pauli exclusion principle,11,0,11,0.0038671595698162,0.0,0.1403213357086192,0,0.0264615355902504,-0.0,0.0002567672349774,0.0727272727272727,4,0.0,0.0017725304418006,105,0.0,2023,False,0.0,0.0
227686,Lennard-Jones potential,11,9,20,0.0034221513506009,0.0032472053715855,0.1425721721232636,0,0.0267158256317113,0.0002780253340356,0.0001183523084313,0.2564102564102564,4,3.4444444444444446,0.0019305351634743,105,0.0001546288272183,2023,False,0.0,0.0
70657,Van der Waals force,33,9,42,0.0084110240671249,0.0165853486844606,0.1710674500585481,0,0.0297927926640269,4.277681867912871e-05,0.0037089549091585,0.0428571428571428,5,3.888888888888889,0.0016575634209638,105,0.0003857057833595,2023,False,0.0,0.0
6111,Chemical vapor deposition,19,9,28,0.0035321933585104,0.0062111256242479,0.146636279534782,0,0.027948113959808,6.813618168333937e-05,0.0063522998822736,0.0476190476190476,5,3.333333333333333,0.0010771869805598,85,0.0002141767456637,2023,False,0.0,0.0
449756,Epitaxy,15,11,26,0.0028475993579424,0.0070095426631808,0.1339825832213359,0,0.0277856978291405,0.0005192084627653,0.0009779788948289,0.0714285714285714,5,4.909090909090909,0.0011660279072372,85,0.0002596126912289,2023,False,0.0,0.0
584207,Dichroic prism,1,1,2,0.0006375559027215,0.0,0.1032741614353731,0,0.0251392335233508,7.646157031133327e-06,9.75378350324537e-07,0.0,1,3.0,0.0015711328041913,85,0.0,2023,True,0.0,0.0
21488,Nanotechnology,152,42,194,0.028796737225037,0.1202798737708957,0.1864418005954143,0,0.0486324795963389,0.012068507935203,0.0759632865082088,0.0128084606345475,7,6.714285714285714,0.0009431988482916,134,0.0006168198654917,2024,False,0.0,0.0
8984619,Feature-oriented scanning,4,3,7,0.0033509863529707,0.0023064761721718,0.151045406336848,0,0.0254713946138632,0.0002424450373335,0.0014967655511897,0.3,3,4.0,0.0075873450077247,73,0.0002883095215214,2024,False,0.0,0.0
7200558,Impact of nanotechnology,3,7,10,0.0003481688870774,0.0005657285136494,0.1196818803910479,0,0.0261333764305734,0.002277319257997,0.0039576278984319,0.2444444444444444,6,7.571428571428571,0.0020804629411214,98,5.14298648772215e-05,2024,False,0.0,0.0
2227503,Langmuir–Blodgett film,17,0,17,0.002521138460322,0.0,0.1477873339682585,0,0.0269543638042256,-0.0,0.002043803387096,0.0735294117647058,5,0.0,0.0011494582084962,137,0.0,2024,False,0.0,0.0
3238520,Microfabrication,8,10,18,0.0021385250072912,0.0080145377794109,0.1321140874250851,0,0.0268118517457443,0.0010823198941984,0.0002491830651538,0.0833333333333333,5,8.0,0.0018535150204441,128,0.0004218177778637,2024,False,0.0,0.0
18906,Microfluidics,13,5,18,0.0034894730570887,0.0043712937137311,0.1352133447792049,0,0.0267407080436891,0.000390767946854,0.0009521000048017,0.0583333333333333,4,2.0,0.0008852690196276,116,0.0002300680901963,2024,False,0.0,0.0
21514,Nanomedicine,32,25,57,0.0045789180972131,0.0162714247321014,0.1503329280050705,0,0.0316013889799378,0.0115920023783679,0.0135956443680207,0.0870588235294117,7,9.6,0.0019376385890659,98,0.0002805418057258,2024,False,0.0,0.0
1006597,Nanorobotics,27,12,39,0.004316265022159,0.0093384645163733,0.1501662617877699,0,0.0297374091905224,0.003040405760354,0.0116858287898335,0.0885885885885885,7,6.833333333333333,0.0022026179264037,59,0.0002334616129093,2024,False,0.0,0.0
24117996,SEEC microscopy,0,3,3,0.0001856892511556,0.0,0.0,0,0.0251192461871003,0.0004974620473399,-0.0,0.0,3,8.666666666666666,0.0024089837522656,116,0.0,2024,False,0.0,0.0
1033036,Thin film,23,28,51,0.0046666549202144,0.0311300277104223,0.1576374374542548,0,0.0310894263230967,0.0014909567912551,0.0037935162138717,0.0255102040816326,5,3.571428571428572,0.001446039519915,128,0.0005986543790465,2024,False,0.0,0.0
29162730,Zyvex,9,3,12,0.0033566014912097,0.0012118889373802,0.1182969153996231,0,0.0260080729216991,0.0002165588556136,0.003150082800614,0.2,5,1.3333333333333333,0.0013633341586837,98,9.322222595232546e-05,2024,False,0.0,0.0
26901564,DNA nanotechnology,27,15,42,0.0046800794703593,0.0143330635125424,0.1467496946181674,0,0.0287626892533552,0.0056267296217793,0.0096870772392291,0.1218390804597701,5,8.2,0.0017877849915121,53,0.0003333270584312,2024,False,0.0,0.0
