page_id,title,year,predicted_pagerank,predicted_growth,uncertainty
3234313,"Poly(3,4-ethylenedioxythiophene)",2027,0.0003089762572181061,0.03755811,0.09806043034164924
3235923,Fluorene,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3238520,Microfabrication,2027,0.002569915307113227,0.10192908,0.09806043034164924
3263872,Optical proximity correction,2027,0.0013673150296790247,-0.015895598,0.09806043034164924
3265720,Noise-equivalent flux density,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3275260,Nanomaterial-based catalyst,2027,0.0002099333985115428,-0.02778993,0.09806043034164924
3293508,DNA machine,2027,0.001537944185754401,-0.011335661,0.09806043034164924
3302373,Jean-Pierre Sauvage,2027,0.0009210102759706056,-0.029715989,0.09806043034164924
3312554,Selective leaching,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3345023,Ballistic conduction,2027,0.000814276715348186,0.03529548,0.09806043034164924
3434894,Surface-enhanced Raman spectroscopy,2027,0.0010663314310966837,0.031870276,0.09806043034164924
3470558,Parasites Lost,2027,0.0001855315596931784,-0.0077664396,0.09806043034164924
3475308,Nanopillar,2027,0.0002784037178505923,-0.025696972,0.09806043034164924
3485752,Nanoart,2027,0.00017457817126787748,-0.0014106046,0.09806043034164924
3544145,"Anthracene-9,10-dithiol",2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3544225,Nano-abacus,2027,0.0001731527399155065,-0.019007849,0.09806043034164924
3574347,Endohedral hydrogen fullerene,2027,0.00017356826482098153,-0.016653733,0.09806043034164924
3593667,Atomic layer epitaxy,2027,0.0010385417919085258,-0.0033171347,0.09806043034164924
3593867,Chemical beam epitaxy,2027,0.0004439798867181415,0.05319474,0.09806043034164924
3602968,National Institute for Nanotechnology,2027,0.000184181046249347,-0.016186435,0.09806043034164924
3604712,Sculptured thin film,2027,0.0002806170030281555,-0.017951388,0.09806043034164924
3607910,Atomic layer deposition,2027,0.0018271385370235726,0.04312201,0.09806043034164924
3610212,Void Trilogy,2027,0.0008816908370045542,-0.0010210485,0.09806043034164924
3610312,Graphite intercalation compound,2027,0.0004906571648569341,-0.03024166,0.09806043034164924
3624741,Two-dimensional electron gas,2027,0.0005594632772268066,0.0016346162,0.09806043034164924
3672150,Vacuum evaporation,2027,0.00017323805972638894,-0.009076087,0.09806043034164924
3732486,Quantum mirage,2027,0.0001748042932728563,-0.0001171898,0.09806043034164924
3753827,"9,10-Bis(phenylethynyl)anthracene",2027,0.00045218171588656716,0.04324604,0.09806043034164924
3765946,Nanoprobe (device),2027,0.00018207146067142902,0.0107595585,0.09806043034164924
3837885,Crysis (video game),2027,0.0023309870860752954,-0.023364458,0.09806043034164924
3846227,EyePoint Pharmaceuticals,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3847486,32 nm process,2027,0.0018228930028557357,-0.010146377,0.09806043034164924
3873342,Conductance quantum,2027,0.0011120794774499808,0.002628888,0.09806043034164924
3946504,Break junction,2027,0.00017356826482098153,-0.016653733,0.09806043034164924
3971333,Space Nanotechnology Laboratory,2027,0.0002561456541070347,-0.010135081,0.09806043034164924
3972304,Carcerand,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3990353,David Britz,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
3998467,Resorcinarene,2027,0.00017165805045224496,-0.018113717,0.09806043034164924
4048455,Mechanically interlocked molecular architectures,2027,0.001260967823925173,0.036213905,0.09806043034164924
4051097,Ramez Naam,2027,0.0003956592075207276,0.012733505,0.09806043034164924
4120631,CeNTech,2027,0.0003220074782488883,-0.0045008752,0.09806043034164924
4126880,Dichroic glass,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
4138132,Kinesin 13,2027,0.000317635196194167,-0.020814471,0.09806043034164924
4210737,LIGA,2027,0.0009876945541927775,0.03657514,0.09806043034164924
4216002,Near-field scanning optical microscope,2027,0.002913569876816341,-0.03527974,0.09806043034164924
4268863,Tetracyanoquinodimethane,2027,0.00025055345895457436,0.005656993,0.09806043034164924
4294270,Niemeyer–Dolan technique,2027,0.0007406091827633004,-0.0070461095,0.09806043034164924
4360492,Telokin,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
4366478,Nanoparticle tracking analysis,2027,0.0004469937244544799,0.0369789,0.09806043034164924
4377513,Cryptophane,2027,0.0005509393910369531,-0.10668232,0.09806043034164924
4383471,Nanofiber seeding,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
4399145,Scanning gate microscopy,2027,0.00017232701729443992,-0.014287241,0.09806043034164924
4415615,DNA origami,2027,0.002320157767850595,-0.012108759,0.09806043034164924
4432469,Interference lithography,2027,0.0008953933489446543,-0.00448188,0.09806043034164924
4436162,Palladium dicyanide,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
4444573,Dip-coating,2027,0.0008760744855715993,-0.025850274,0.09806043034164924
4457582,Photochemical logic gate,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
4465281,Paul W. K. Rothemund,2027,0.0004014082516006353,0.00037901162,0.09806043034164924
4544290,Center for NanoScience,2027,0.0007765421438276725,-0.036960356,0.09806043034164924
4550348,Nanophotonics,2027,0.0027980727387870454,0.024115436,0.09806043034164924
4589813,Eon (novel),2027,0.0010598352974094608,-0.062127307,0.09806043034164924
4597716,Fermi point,2027,0.00017383421945112827,-0.0056659994,0.09806043034164924
4605324,Hexacene,2027,0.0002125810826998807,0.0028147092,0.09806043034164924
4610407,Magnetic resonance force microscopy,2027,0.000223016253171593,0.013043008,0.09806043034164924
4614165,Luca Cardelli,2027,0.00019971219873995676,-0.0047283666,0.09806043034164924
4616444,Hydride vapour-phase epitaxy,2027,0.0001922469070814291,0.09965474,0.09806043034164924
4647936,Nature Nanotechnology,2027,0.0029827962883274516,0.026092699,0.09806043034164924
4653712,Ormosil,2027,0.00028018292633769895,0.015311471,0.09806043034164924
4653948,Nanochemistry,2027,0.0005354948451521607,0.14396332,0.09806043034164924
4671396,Atomistix Virtual NanoLab,2027,0.00033975824743280803,0.007117309,0.09806043034164924
4719126,Micropatterning,2027,0.00026314563538178,-0.013439798,0.09806043034164924
4830276,Molecular logic gate,2027,0.000625509405757781,-0.0056666858,0.09806043034164924
4898962,Quantum point contact,2027,0.0007646114446471486,2.7265429e-05,0.09806043034164924
4923157,By the Light of the Moon (novel),2027,0.00023886103668330574,-0.01734551,0.09806043034164924
4937777,Polythiazyl,2027,0.00017523713455593512,0.002358658,0.09806043034164924
5069503,Clathrate gun hypothesis,2027,0.00017270612073513737,-0.012118734,0.09806043034164924
5081444,Extraordinary optical transmission,2027,0.0004345869871077465,-0.012386153,0.09806043034164924
5143623,Rabi problem,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5145367,Nanoionics,2027,0.0004103578115062587,0.009431991,0.09806043034164924
5260042,Flux qubit,2027,0.00017300517490199854,-0.010408146,0.09806043034164924
5282056,Electron-beam physical vapor deposition,2027,0.0006107463889309841,0.04997756,0.09806043034164924
5317576,9-Crown-3,2027,0.0010407322677263556,-0.079032,0.09806043034164924
5340351,Crystal engineering,2027,0.000536321743862206,0.037233025,0.09806043034164924
5385860,Forge of Heaven,2027,0.0010622861705718546,-0.05995843,0.09806043034164924
5436452,Cerebro's X-Men,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5436866,Hamaker theory,2027,0.0014699772798489824,-0.03255535,0.09806043034164924
5445494,Tritellurium dichloride,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5447381,Spin pumping,2027,0.0005128387369424243,-0.009897087,0.09806043034164924
5459336,Eternity (novel),2027,0.0010598352974094608,-0.062127307,0.09806043034164924
5490772,Octadecyltrichlorosilane,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5496415,Spin Hall effect,2027,0.0019924268784705804,0.005978147,0.09806043034164924
5502159,Battle Angel Alita: Last Order,2027,0.0001705518032498228,-0.024441509,0.09806043034164924
5518588,"1-Chloro-9,10-bis(phenylethynyl)anthracene",2027,0.0002953599408703967,-0.028839799,0.09806043034164924
5518616,"5,12-Bis(phenylethynyl)naphthacene",2027,0.000369953339762724,0.03017208,0.09806043034164924
5547312,Vacuum deposition,2027,0.000521030740259997,0.057729084,0.09806043034164924
5624034,Chemical compound microarray,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5633169,Protocrystalline,2027,0.00038932906079172116,0.01077389,0.09806043034164924
5667589,Nanocomposite,2027,0.0005568814021070747,-0.017479224,0.09806043034164924
5667842,ApNano,2027,0.00017196841071935508,-0.016338496,0.09806043034164924
5890897,Charles M. Lieber,2027,0.0006199830874077561,0.1507862,0.09806043034164924
5905152,Intersubband polariton,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
5914496,Spin-transfer torque,2027,0.0022868182954205825,-0.08804108,0.09806043034164924
5920338,Atomistix,2027,0.00041725329478761085,-0.001367823,0.09806043034164924
6064049,Nanofoam,2027,0.00027344929728982496,-0.04303548,0.09806043034164924
6086928,Physical vapor deposition,2027,0.0018468048856807025,0.0024317205,0.09806043034164924
6106920,Hammerfall (novel),2027,0.0010636602275843272,-0.058742553,0.09806043034164924
6169457,Nile University,2027,0.0003546008034970933,-0.081027515,0.09806043034164924
6207166,Veredus Laboratories,2027,0.00017150499607394411,-0.018989211,0.09806043034164924
6225845,Paul McEuen,2027,0.00033613765158133524,-0.020935437,0.09806043034164924
6241959,Nanocomputer,2027,0.00028123865787293517,0.037342675,0.09806043034164924
6265929,Acene,2027,0.0001818476915372487,0.0401711,0.09806043034164924
6308157,Nanoporous materials,2027,0.0005040802374857613,-0.04012619,0.09806043034164924
6324034,Uglies,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
6411538,Hydrogen sensor,2027,0.0002918223517273404,-0.016950572,0.09806043034164924
6424117,Photonic integrated circuit,2027,0.000911445487197204,0.0154914595,0.09806043034164924
6434629,Thermal spraying,2027,0.0005442938174020784,-0.00266386,0.09806043034164924
6459229,John McGinness,2027,0.00036522370764379,-0.0061971107,0.09806043034164924
6470547,Targeted drug delivery,2027,0.0003721540460391268,-0.0022934426,0.09806043034164924
6520671,Impalefection,2027,0.0005033563231538493,0.025797946,0.09806043034164924
6591389,Mask shop,2027,0.0001717486555597699,-0.017595487,0.09806043034164924
6630855,Transfersome,2027,0.0001996605202118532,0.14206077,0.09806043034164924
6639797,Island growth,2027,0.0006048021191684903,0.013323789,0.09806043034164924
6648322,Flexible display,2027,0.00044831910226442634,0.018079739,0.09806043034164924
6690886,Ekmel Özbay,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
6736363,Nanomanufacturing,2027,0.00029951809114622373,-0.000526747,0.09806043034164924
6769438,Advanced Materials,2027,0.0063777127893742775,0.013601109,0.09806043034164924
6769823,Electrostatic force microscope,2027,0.0002304406878397631,0.02705217,0.09806043034164924
6787565,Unimolecular rectifier,2027,0.0003001934878620826,-0.027814226,0.09806043034164924
6808830,Advanced Functional Materials,2027,0.0039026618092966206,-0.048243884,0.09806043034164924
6828242,Molecular computational identification,2027,0.0001733182965668653,-0.008617124,0.09806043034164924
6966559,Nanocrystalline material,2027,0.0007511672367068296,0.045918956,0.09806043034164924
7057811,Microcontact printing,2027,0.0017217240408530603,0.0053235367,0.09806043034164924
7064233,History of nanotechnology,2027,0.00020616379871786267,-0.013657581,0.09806043034164924
7067473,Industrial applications of nanotechnology,2027,0.0003724344538573913,0.08527206,0.09806043034164924
7068038,Thermal barrier coating,2027,0.00017346176420578456,-0.0077964854,0.09806043034164924
7075936,London Centre for Nanotechnology,2027,0.0008770668156866422,-0.004084859,0.09806043034164924
7079848,Scanning ion-conductance microscopy,2027,0.00017098631179192448,-0.02195611,0.09806043034164924
7127290,Mark Reed (physicist),2027,0.00045663294691436257,0.03401206,0.09806043034164924
7153781,Michael Coey,2027,0.00017587827901318566,0.0060260543,0.09806043034164924
7200558,Impact of nanotechnology,2027,0.004296830442509347,0.040561013,0.09806043034164924
7200934,Silicon photonics,2027,0.002537693753195876,-0.033023953,0.09806043034164924
7246977,Quantum dot solar cell,2027,0.0006283926604907109,0.039239954,0.09806043034164924
7389351,MEMS electrothermal actuator,2027,0.00016997357697994835,-0.027748942,0.09806043034164924
7424498,Ghost Machine (Torchwood),2027,0.00017420174586198553,-0.003563754,0.09806043034164924
7454236,Tetrathiafulvalene,2027,0.0006043453617524061,-0.0061080526,0.09806043034164924
7490319,Silicon photomultiplier,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
7507272,Ion-beam sculpting,2027,0.00024899193329540553,-0.0073162974,0.09806043034164924
7542898,22 nm process,2027,0.0024778074711941005,-0.03775304,0.09806043034164924
7613472,Lab on a Chip (journal),2027,0.00017238034874243448,-0.013982204,0.09806043034164924
7664801,3M,2027,0.00043773185518448243,0.030880727,0.09806043034164924
7851378,The Wellstone,2027,0.00038236779415674226,-0.021287397,0.09806043034164924
7879361,Harry Atwater,2027,0.00024126149396519532,0.023449352,0.09806043034164924
7886048,Scanning probe lithography,2027,0.0014919105906375937,-0.0027176698,0.09806043034164924
7901142,Fluorescence interference contrast microscopy,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
7908943,Multiple patterning,2027,0.000350338959910249,0.0004139836,0.09806043034164924
7920461,Gas cluster ion beam,2027,0.00017245865781466562,-0.013534225,0.09806043034164924
7923735,Angela Belcher,2027,0.0003981911285083932,0.0090080835,0.09806043034164924
8033091,Half-metal,2027,0.00023985960348714842,0.05108898,0.09806043034164924
8045367,BIOVIA,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8203821,Nader Engheta,2027,0.00023890365866263173,0.06477083,0.09806043034164924
8214741,130 nm process,2027,0.00040520204270178835,0.006504204,0.09806043034164924
8214920,180 nm process,2027,0.0001739063805057125,-0.0052532703,0.09806043034164924
8282634,Carbon film (technology),2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8293122,14 nm process,2027,0.002018739270901112,0.03063802,0.09806043034164924
8327305,Nanoelectronics,2027,0.002817943207266931,0.034271616,0.09806043034164924
8434642,Spin-polarized scanning tunneling microscopy,2027,0.00017735845073296546,0.01449267,0.09806043034164924
8457013,Retrospect (Star Trek: Voyager),2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8556260,Thermal oxidation,2027,0.0003747930055581654,0.004184949,0.09806043034164924
8559342,Deal–Grove model,2027,0.0005445856431145913,0.10605487,0.09806043034164924
8593160,Forisome,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8603211,Plasma-enhanced chemical vapor deposition,2027,0.000919987126988391,0.016657222,0.09806043034164924
8622538,Inside Man (Star Trek: Voyager),2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8674917,Nanobatteries,2027,0.00038165983168980433,-0.012076827,0.09806043034164924
8684736,Rex Ronan: Experimental Surgeon,2027,0.00017292053024548044,-0.010892354,0.09806043034164924
8702779,Nanofiltration,2027,0.0004400389506713444,0.019085737,0.09806043034164924
8784032,Isamu Akasaki,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8806722,Planar Hall sensor,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
8953559,Hongjie Dai,2027,0.00048548256045829,0.005169246,0.09806043034164924
8964614,Evaporation (deposition),2027,0.0017162187600671256,0.004360034,0.09806043034164924
8984619,Feature-oriented scanning,2027,0.0031400025837574085,-0.023932414,0.09806043034164924
9080562,250 nm process,2027,0.0002468046887832259,-0.00938961,0.09806043034164924
9082922,Dielectric elastomers,2027,0.0001755957202902822,0.0044098007,0.09806043034164924
9084531,Sputter deposition,2027,0.002328101585769266,0.019763587,0.09806043034164924
9176452,Supramolecular polymer,2027,0.0001765605839275637,0.009928867,0.09806043034164924
9246109,Eikos,2027,0.00017243495147543396,-0.013669845,0.09806043034164924
9414430,Molecular sensor,2027,0.00017416556634118892,-0.0037707186,0.09806043034164924
9454227,River of Gods,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
9497908,Nanotoxicology,2027,0.002383193326075232,0.0029701602,0.09806043034164924
9512445,Manufacturing Engineering Centre,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
9548739,Feynman Prize in Nanotechnology,2027,0.002260805344418876,0.05137815,0.09806043034164924
9590785,Feature-oriented positioning,2027,0.0010199489932520072,-0.06171032,0.09806043034164924
9591272,Counter-scanning,2027,0.0010565482633691605,-0.028041264,0.09806043034164924
9661075,Applied Physics A,2027,0.00036367818707883505,0.11426099,0.09806043034164924
9673324,Electron beam-induced deposition,2027,0.0008185051065514495,-0.14853221,0.09806043034164924
9749776,Plastic Logic,2027,0.00023513014453710638,0.029807648,0.09806043034164924
9756482,800 nm process,2027,0.0004410666540811437,-0.028594615,0.09806043034164924
9756583,1 μm process,2027,0.0006361270858533895,-0.042009868,0.09806043034164924
9758489,1.5 μm process,2027,0.0011117015237378427,-0.023186222,0.09806043034164924
9758548,3 μm process,2027,0.0016137347546224434,-0.007742891,0.09806043034164924
9758579,10 µm process,2027,0.00017859020085833534,0.02153826,0.09806043034164924
9769950,600 nm process,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
9769974,350 nm process,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
9839076,Limit of Vision,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
10088199,Magnetocapacitance,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
10115658,Molecular self-assembly,2027,0.002152584297013589,0.019942496,0.09806043034164924
10172238,Nanofluidics,2027,0.0011694353725733994,0.008111114,0.09806043034164924
10185698,Nanogeoscience,2027,0.00036048391716969266,0.010510267,0.09806043034164924
10203313,Biological computing,2027,0.00017175384490347864,-0.017565774,0.09806043034164924
10209776,Energy applications of nanotechnology,2027,0.0010164255091942732,0.052343156,0.09806043034164924
10214429,Nanocircuitry,2027,0.0002343505258043743,0.021492917,0.09806043034164924
10215849,Atomistix ToolKit,2027,0.0004399039180085848,0.015916316,0.09806043034164924
10215914,NanoLanguage,2027,0.00039845660388733526,0.009389579,0.09806043034164924
10419626,Electrostatic deflection (molecular physics/nanotechnology),2027,0.0007377697303375327,-0.02886663,0.09806043034164924
10422831,Pair potential,2027,0.0008466431454606288,0.00841254,0.09806043034164924
10607261,Folding (chemistry),2027,0.000751992150444425,-0.0037808958,0.09806043034164924
10617036,Residual topology,2027,0.00017309415443197615,-0.009899217,0.09806043034164924
10635829,Teeny Ted from Turnip Town,2027,0.0007549127781941651,0.0059454595,0.09806043034164924
10720277,Tom Newman (scientist),2027,0.0017650101360686475,0.0033812085,0.09806043034164924
10804313,John Reif,2027,0.00017236192553023158,-0.014087534,0.09806043034164924
10986677,William McLellan (American electrical engineer),2027,0.0005407621136679373,0.0018038074,0.09806043034164924
11172708,Nanometrology,2027,0.0008951767332616939,-0.016312309,0.09806043034164924
11209942,Lycurgus Cup,2027,0.0004347443005682755,0.016063852,0.09806043034164924
11220178,Swiss Nanoscience Institute,2027,0.00046523785786710197,0.07134753,0.09806043034164924
11224018,MYO7A,2027,0.0003219118411809311,-0.03349976,0.09806043034164924
11241476,Project on Emerging Nanotechnologies,2027,0.0010068185801149056,-0.016371854,0.09806043034164924
11268558,Microlithography,2027,0.0003528092675348921,0.09072413,0.09806043034164924
11448262,Artificial enzyme,2027,0.0008041606870409848,-0.0101395575,0.09806043034164924
11515113,Scanning capacitance microscopy,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
11519910,NanoPutian,2027,0.0006046667129999626,-0.0480119,0.09806043034164924
11523749,Spinplasmonics,2027,0.0006178161211481017,0.000253459,0.09806043034164924
11591432,Acoustic droplet ejection,2027,0.0008288755014666309,-0.012258157,0.09806043034164924
11763579,Microvesicle,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
11770703,Tejal A. Desai,2027,0.00017426023539258214,-0.003229201,0.09806043034164924
11833672,Polystannane,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
11917122,Scanning Hall probe microscope,2027,0.00017299912066767167,-0.010442819,0.09806043034164924
11963281,Rusnano,2027,0.000979221290125062,-0.005044858,0.09806043034164924
11969823,Nanosystems Initiative Munich,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
12106733,"2-Chloro-9,10-bis(phenylethynyl)anthracene",2027,0.0002953599408703967,-0.028839799,0.09806043034164924
12124272,Molecular shuttle,2027,0.00028933644109991474,-0.018238531,0.09806043034164924
12138221,Molecular switch,2027,0.0006295985877387352,-0.012553086,0.09806043034164924
12146473,Proximity effect (electron beam lithography),2027,0.0001923246847148467,0.10009972,0.09806043034164924
12222140,Molecular spring,2027,0.00017563298352944365,0.004622983,0.09806043034164924
12368347,Radio-frequency microelectromechanical system,2027,0.00018278486297275897,-0.023644201,0.09806043034164924
12368774,Nanosubmarine,2027,0.0002902416076163429,-0.014015873,0.09806043034164924
12449703,Mortal Coil (Star Trek: Voyager),2027,0.00017420174586198553,-0.003563754,0.09806043034164924
12682423,Nanochondrion,2027,0.00017786592783742536,-0.012587198,0.09806043034164924
12755108,Patterning by etching at the nanoscale,2027,0.0004509475484625411,-0.0020288301,0.09806043034164924
12765046,Electrostatic spray-assisted vapour deposition,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
12816331,PDMS stamp,2027,0.0012932598583324023,-0.021976884,0.09806043034164924
12829194,Dibenzo-18-crown-6,2027,0.00040957049765159663,-0.052702833,0.09806043034164924
12837452,Ilium/Olympos,2027,0.000281478050852143,-0.0063760155,0.09806043034164924
12953027,Tunnel junction,2027,0.00030119357514625446,0.008381023,0.09806043034164924
12953321,IEEE Journal of Quantum Electronics,2027,0.0007396619921387571,0.0099329185,0.09806043034164924
13007524,Tomlinson model,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
13007684,Friction force microscope,2027,0.00017646473737448556,0.009380541,0.09806043034164924
13052519,Naphthalocyanine,2027,0.0005003451018066509,-0.04960067,0.09806043034164924
13154268,Dante 01,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
13276879,Racetrack memory,2027,0.0005600373959046646,0.019313714,0.09806043034164924
13280509,Molecular propeller,2027,0.0007623627075383541,-0.045238495,0.09806043034164924
13293886,ShaChelle Devlin Manning,2027,0.0001750313531110355,0.0011816537,0.09806043034164924
13302082,Revelation Space series,2027,0.001107902167149174,-0.049729995,0.09806043034164924
13337084,Nanomesh,2027,0.0002750587873705833,-0.037402906,0.09806043034164924
13347566,Meromyosin,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
13473221,Quantum bus,2027,0.00017228332468767143,-0.014537162,0.09806043034164924
13495046,Quantum spin Hall effect,2027,0.0013421139262834102,-0.008053721,0.09806043034164924
13553180,Photothermal microspectroscopy,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
13734892,G.I. Joe: The Rise of Cobra,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
13751165,Coherent diffraction imaging,2027,0.0002483355009538141,-0.0032453549,0.09806043034164924
13779708,International Council on Nanotechnology,2027,0.0001733182965668653,-0.008617124,0.09806043034164924
13787601,Olympiadane,2027,0.0005861611686640097,0.0007001632,0.09806043034164924
13818990,Molecular wire,2027,0.0002488710592371055,-0.012290814,0.09806043034164924
13871411,Plasma-immersion ion implantation,2027,0.00017366074114979704,-0.006658326,0.09806043034164924
13955542,Diindenoperylene,2027,0.00017243495147543396,-0.013669845,0.09806043034164924
14069368,Deep-sub-voltage nanoelectronics,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
14233462,RTI Surgical,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
14241105,Van der Waals surface,2027,0.0009248815171532246,-0.02626105,0.09806043034164924
14247668,PEDOT-TMA,2027,0.0016883989947112316,-0.2588638,0.09806043034164924
14350687,Halogen bond,2027,0.0002772600201564524,0.0052196607,0.09806043034164924
14421816,Crysis 2,2027,0.0030187646352202537,-0.03143845,0.09806043034164924
14421821,Crysis 3,2027,0.0011464917613378063,-0.03803499,0.09806043034164924
14431229,Outline of nanotechnology,2027,0.00017708561077927056,-0.016919073,0.09806043034164924
14457042,Dynactin,2027,0.0001767808913667002,0.011188985,0.09806043034164924
14461309,Nitrogen-vacancy center,2027,0.0004589131834610112,0.023315739,0.09806043034164924
14552970,Stranski–Krastanov growth,2027,0.0015072462829532405,-0.01666072,0.09806043034164924
14553052,Surface plasmon,2027,0.0005920489004892645,-0.03169646,0.09806043034164924
14590163,Myosin light chain,2027,0.0003219118411809311,-0.03349976,0.09806043034164924
14661057,Nanomechanics,2027,0.0005118813528736088,-0.039073374,0.09806043034164924
14669487,Productive nanosystems,2027,0.00023675700074914956,-0.0040247934,0.09806043034164924
14685581,Hybrid physical–chemical vapor deposition,2027,0.0005595473879710725,0.02638273,0.09806043034164924
14705768,Cees Dekker,2027,0.000274950591734589,-0.0121305315,0.09806043034164924
14733483,The Day the Earth Stood Still (2008 film),2027,0.00036657092918272055,0.0077325758,0.09806043034164924
14756976,Linear acetylenic carbon,2027,0.0005453364638143073,0.0040213903,0.09806043034164924
14771100,KIF5B,2027,0.0002522412182542518,-0.025621334,0.09806043034164924
14776684,KIF4A,2027,0.00046586640953817963,-0.027427897,0.09806043034164924
14781912,Polymer nanocomposite,2027,0.00033032286818477686,0.021206543,0.09806043034164924
14881859,KIF18A,2027,0.00047494630735877733,-0.008472134,0.09806043034164924
14979971,Quantum lithography,2027,0.00020917332052137067,0.009798599,0.09806043034164924
15143957,Layer by layer,2027,0.0005681126302880935,0.0152817685,0.09806043034164924
15228130,KIF1C,2027,0.0002522412182542518,-0.025621334,0.09806043034164924
15346514,KIF5C,2027,0.0002522412182542518,-0.025621334,0.09806043034164924
15368504,Computational gene,2027,0.0006767452789736569,0.017091611,0.09806043034164924
15399117,Electromechanical modeling,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
15438395,The Journal of Physical Chemistry C,2027,0.00019162076341684023,-0.00922332,0.09806043034164924
15439559,Nanowire battery,2027,0.00043085441267236985,0.0012087913,0.09806043034164924
15509033,Photoacid,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
15544038,Hamaker constant,2027,0.002150748517491912,-0.046863016,0.09806043034164924
15561312,12-Crown-4,2027,0.0007744312836438834,-0.07652969,0.09806043034164924
15561485,15-Crown-5,2027,0.0004901943853288729,-0.06712568,0.09806043034164924
15660489,Vladimir Shalaev,2027,0.000229040075757415,0.020809714,0.09806043034164924
15672113,International Iberian Nanotechnology Laboratory,2027,0.00053993563052895,0.00027258004,0.09806043034164924
15759971,Mamadsho Ilolov,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
15959692,Thalappil Pradeep,2027,0.00017561283053600454,0.004507634,0.09806043034164924
15995191,Nanoradio,2027,0.00039763914721611525,-0.021854436,0.09806043034164924
16015428,Molecular conductance,2027,0.000314664183608098,-0.020252205,0.09806043034164924
16045068,Heavy meromyosin,2027,0.0003220074782488883,-0.0045008752,0.09806043034164924
16061714,Catastrophin,2027,0.0001716795476732713,-0.017990753,0.09806043034164924
16065393,Green nanotechnology,2027,0.00047708808409631414,-0.040743653,0.09806043034164924
16090917,European Technology Platform Nanomedicine,2027,0.00038002856129253873,-0.027274933,0.09806043034164924
16422485,Ultrafine particle,2027,0.0007647464451617911,0.02322169,0.09806043034164924
16567591,10 nm process,2027,0.0018885726696673565,-0.011189213,0.09806043034164924
16702705,Dispersive adhesion,2027,0.00017580992139324737,0.005634966,0.09806043034164924
16738797,David Carroll (physicist),2027,0.00031835836822944556,-0.015782265,0.09806043034164924
16750945,Multiple exciton generation,2027,0.0002729195122376881,0.042096913,0.09806043034164924
16783683,Magnetic nanoring,2027,0.00017482291447206815,-1.06958105e-05,0.09806043034164924
16837442,Chameleon coating,2027,0.00017420174586198553,-0.003563754,0.09806043034164924
16850535,KIF2A,2027,0.0002522412182542518,-0.025621334,0.09806043034164924
16850556,KIF3C,2027,0.0002522412182542518,-0.025621334,0.09806043034164924
17014283,Kiki the nano bot,2027,0.00017292053024548044,-0.010892354,0.09806043034164924
